timestep,producer,phi,theta,FILES
1.299987e-03,view_0,-108,18,cinema/RenderView1/1.299987e-03/-108/18.png
1.299987e-03,view_0,-108,54,cinema/RenderView1/1.299987e-03/-108/54.png
1.299987e-03,view_0,-36,-90,cinema/RenderView1/1.299987e-03/-36/-90.png
1.299987e-03,view_0,-36,-54,cinema/RenderView1/1.299987e-03/-36/-54.png
1.299987e-03,view_0,-36,-18,cinema/RenderView1/1.299987e-03/-36/-18.png
1.299987e-03,view_0,-36,18,cinema/RenderView1/1.299987e-03/-36/18.png
1.299987e-03,view_0,-36,54,cinema/RenderView1/1.299987e-03/-36/54.png
1.299987e-03,view_0,36,-90,cinema/RenderView1/1.299987e-03/36/-90.png
1.299987e-03,view_0,36,-54,cinema/RenderView1/1.299987e-03/36/-54.png
1.299987e-03,view_0,36,-18,cinema/RenderView1/1.299987e-03/36/-18.png
1.299987e-03,view_0,36,18,cinema/RenderView1/1.299987e-03/36/18.png
1.299987e-03,view_0,36,54,cinema/RenderView1/1.299987e-03/36/54.png
1.299987e-03,view_0,108,-90,cinema/RenderView1/1.299987e-03/108/-90.png
1.299987e-03,view_0,108,-54,cinema/RenderView1/1.299987e-03/108/-54.png
1.299987e-03,view_0,108,-18,cinema/RenderView1/1.299987e-03/108/-18.png
1.299987e-03,view_0,108,18,cinema/RenderView1/1.299987e-03/108/18.png
1.299987e-03,view_0,108,54,cinema/RenderView1/1.299987e-03/108/54.png
1.299987e-03,view_1,-180,-90,cinema/RenderView2/1.299987e-03/-180/-90.png
1.299987e-03,view_1,-180,-54,cinema/RenderView2/1.299987e-03/-180/-54.png
1.299987e-03,view_1,-180,-18,cinema/RenderView2/1.299987e-03/-180/-18.png
1.299987e-03,view_1,-180,18,cinema/RenderView2/1.299987e-03/-180/18.png
1.299987e-03,view_1,-180,54,cinema/RenderView2/1.299987e-03/-180/54.png
1.299987e-03,view_1,-108,-90,cinema/RenderView2/1.299987e-03/-108/-90.png
1.299987e-03,view_1,-108,-54,cinema/RenderView2/1.299987e-03/-108/-54.png
1.299987e-03,view_1,-108,-18,cinema/RenderView2/1.299987e-03/-108/-18.png
1.299987e-03,view_1,-108,18,cinema/RenderView2/1.299987e-03/-108/18.png
1.299987e-03,view_1,-108,54,cinema/RenderView2/1.299987e-03/-108/54.png
1.299987e-03,view_1,-36,-90,cinema/RenderView2/1.299987e-03/-36/-90.png
1.299987e-03,view_1,-36,-54,cinema/RenderView2/1.299987e-03/-36/-54.png
1.299987e-03,view_1,-36,-18,cinema/RenderView2/1.299987e-03/-36/-18.png
1.299987e-03,view_1,-36,18,cinema/RenderView2/1.299987e-03/-36/18.png
1.299987e-03,view_1,-36,54,cinema/RenderView2/1.299987e-03/-36/54.png
1.299987e-03,view_1,36,-90,cinema/RenderView2/1.299987e-03/36/-90.png
1.299987e-03,view_1,36,-54,cinema/RenderView2/1.299987e-03/36/-54.png
1.299987e-03,view_1,36,-18,cinema/RenderView2/1.299987e-03/36/-18.png
1.299987e-03,view_1,36,18,cinema/RenderView2/1.299987e-03/36/18.png
1.299987e-03,view_1,36,54,cinema/RenderView2/1.299987e-03/36/54.png
1.299987e-03,view_1,108,-90,cinema/RenderView2/1.299987e-03/108/-90.png
1.299987e-03,view_1,108,-54,cinema/RenderView2/1.299987e-03/108/-54.png
1.299987e-03,view_1,108,-18,cinema/RenderView2/1.299987e-03/108/-18.png
1.299987e-03,view_1,108,18,cinema/RenderView2/1.299987e-03/108/18.png
1.299987e-03,view_1,108,54,cinema/RenderView2/1.299987e-03/108/54.png
1.400093e-03,view_0,-180,-90,cinema/RenderView1/1.400093e-03/-180/-90.png
1.400093e-03,view_0,-180,-54,cinema/RenderView1/1.400093e-03/-180/-54.png
1.400093e-03,view_0,-180,-18,cinema/RenderView1/1.400093e-03/-180/-18.png
1.400093e-03,view_0,-180,18,cinema/RenderView1/1.400093e-03/-180/18.png
1.400093e-03,view_0,-180,54,cinema/RenderView1/1.400093e-03/-180/54.png
1.400093e-03,view_0,-108,-90,cinema/RenderView1/1.400093e-03/-108/-90.png
1.400093e-03,view_0,-108,-54,cinema/RenderView1/1.400093e-03/-108/-54.png
1.400093e-03,view_0,-108,-18,cinema/RenderView1/1.400093e-03/-108/-18.png
1.400093e-03,view_0,-108,18,cinema/RenderView1/1.400093e-03/-108/18.png
1.400093e-03,view_0,-108,54,cinema/RenderView1/1.400093e-03/-108/54.png
1.400093e-03,view_0,-36,-90,cinema/RenderView1/1.400093e-03/-36/-90.png
1.400093e-03,view_0,-36,-54,cinema/RenderView1/1.400093e-03/-36/-54.png
1.400093e-03,view_0,-36,-18,cinema/RenderView1/1.400093e-03/-36/-18.png
1.400093e-03,view_0,-36,18,cinema/RenderView1/1.400093e-03/-36/18.png
1.400093e-03,view_0,-36,54,cinema/RenderView1/1.400093e-03/-36/54.png
1.400093e-03,view_0,36,-90,cinema/RenderView1/1.400093e-03/36/-90.png
1.400093e-03,view_0,36,-54,cinema/RenderView1/1.400093e-03/36/-54.png
1.400093e-03,view_0,36,-18,cinema/RenderView1/1.400093e-03/36/-18.png
1.400093e-03,view_0,36,18,cinema/RenderView1/1.400093e-03/36/18.png
1.400093e-03,view_0,36,54,cinema/RenderView1/1.400093e-03/36/54.png
1.400093e-03,view_0,108,-90,cinema/RenderView1/1.400093e-03/108/-90.png
1.400093e-03,view_0,108,-54,cinema/RenderView1/1.400093e-03/108/-54.png
1.400093e-03,view_0,108,-18,cinema/RenderView1/1.400093e-03/108/-18.png
1.400093e-03,view_0,108,18,cinema/RenderView1/1.400093e-03/108/18.png
1.400093e-03,view_0,108,54,cinema/RenderView1/1.400093e-03/108/54.png
1.400093e-03,view_1,-180,-90,cinema/RenderView2/1.400093e-03/-180/-90.png
1.400093e-03,view_1,-180,-54,cinema/RenderView2/1.400093e-03/-180/-54.png
1.400093e-03,view_1,-180,-18,cinema/RenderView2/1.400093e-03/-180/-18.png
1.400093e-03,view_1,-180,18,cinema/RenderView2/1.400093e-03/-180/18.png
1.400093e-03,view_1,-180,54,cinema/RenderView2/1.400093e-03/-180/54.png
1.400093e-03,view_1,-108,-90,cinema/RenderView2/1.400093e-03/-108/-90.png
1.400093e-03,view_1,-108,-54,cinema/RenderView2/1.400093e-03/-108/-54.png
1.400093e-03,view_1,-108,-18,cinema/RenderView2/1.400093e-03/-108/-18.png
1.400093e-03,view_1,-108,18,cinema/RenderView2/1.400093e-03/-108/18.png
1.400093e-03,view_1,-108,54,cinema/RenderView2/1.400093e-03/-108/54.png
1.400093e-03,view_1,-36,-90,cinema/RenderView2/1.400093e-03/-36/-90.png
1.400093e-03,view_1,-36,-54,cinema/RenderView2/1.400093e-03/-36/-54.png
1.400093e-03,view_1,-36,-18,cinema/RenderView2/1.400093e-03/-36/-18.png
1.400093e-03,view_1,-36,18,cinema/RenderView2/1.400093e-03/-36/18.png
1.400093e-03,view_1,-36,54,cinema/RenderView2/1.400093e-03/-36/54.png
1.400093e-03,view_1,36,-90,cinema/RenderView2/1.400093e-03/36/-90.png
1.400093e-03,view_1,36,-54,cinema/RenderView2/1.400093e-03/36/-54.png
1.400093e-03,view_1,36,-18,cinema/RenderView2/1.400093e-03/36/-18.png
1.400093e-03,view_1,36,18,cinema/RenderView2/1.400093e-03/36/18.png
1.400093e-03,view_1,36,54,cinema/RenderView2/1.400093e-03/36/54.png
1.400093e-03,view_1,108,-90,cinema/RenderView2/1.400093e-03/108/-90.png
1.400093e-03,view_1,108,-54,cinema/RenderView2/1.400093e-03/108/-54.png
1.400093e-03,view_1,108,-18,cinema/RenderView2/1.400093e-03/108/-18.png
1.400093e-03,view_1,108,18,cinema/RenderView2/1.400093e-03/108/18.png
1.400093e-03,view_1,108,54,cinema/RenderView2/1.400093e-03/108/54.png
1.500041e-03,view_0,-180,-90,cinema/RenderView1/1.500041e-03/-180/-90.png
1.500041e-03,view_0,-180,-54,cinema/RenderView1/1.500041e-03/-180/-54.png
1.500041e-03,view_0,-180,-18,cinema/RenderView1/1.500041e-03/-180/-18.png
1.500041e-03,view_0,-180,18,cinema/RenderView1/1.500041e-03/-180/18.png
1.500041e-03,view_0,-180,54,cinema/RenderView1/1.500041e-03/-180/54.png
1.500041e-03,view_0,-108,-90,cinema/RenderView1/1.500041e-03/-108/-90.png
1.500041e-03,view_0,-108,-54,cinema/RenderView1/1.500041e-03/-108/-54.png
1.500041e-03,view_0,-108,-18,cinema/RenderView1/1.500041e-03/-108/-18.png
1.500041e-03,view_0,-108,18,cinema/RenderView1/1.500041e-03/-108/18.png
1.500041e-03,view_0,-108,54,cinema/RenderView1/1.500041e-03/-108/54.png
1.500041e-03,view_0,-36,-90,cinema/RenderView1/1.500041e-03/-36/-90.png
1.500041e-03,view_0,-36,-54,cinema/RenderView1/1.500041e-03/-36/-54.png
1.500041e-03,view_0,-36,-18,cinema/RenderView1/1.500041e-03/-36/-18.png
1.500041e-03,view_0,-36,18,cinema/RenderView1/1.500041e-03/-36/18.png
1.500041e-03,view_0,-36,54,cinema/RenderView1/1.500041e-03/-36/54.png
1.500041e-03,view_0,36,-90,cinema/RenderView1/1.500041e-03/36/-90.png
1.500041e-03,view_0,36,-54,cinema/RenderView1/1.500041e-03/36/-54.png
1.500041e-03,view_0,36,-18,cinema/RenderView1/1.500041e-03/36/-18.png
1.500041e-03,view_0,36,18,cinema/RenderView1/1.500041e-03/36/18.png
1.500041e-03,view_0,36,54,cinema/RenderView1/1.500041e-03/36/54.png
1.500041e-03,view_0,108,-90,cinema/RenderView1/1.500041e-03/108/-90.png
1.500041e-03,view_0,108,-54,cinema/RenderView1/1.500041e-03/108/-54.png
1.500041e-03,view_0,108,-18,cinema/RenderView1/1.500041e-03/108/-18.png
1.500041e-03,view_0,108,18,cinema/RenderView1/1.500041e-03/108/18.png
1.500041e-03,view_0,108,54,cinema/RenderView1/1.500041e-03/108/54.png
1.500041e-03,view_1,-180,-90,cinema/RenderView2/1.500041e-03/-180/-90.png
1.500041e-03,view_1,-180,-54,cinema/RenderView2/1.500041e-03/-180/-54.png
1.500041e-03,view_1,-180,-18,cinema/RenderView2/1.500041e-03/-180/-18.png
1.500041e-03,view_1,-180,18,cinema/RenderView2/1.500041e-03/-180/18.png
1.500041e-03,view_1,-180,54,cinema/RenderView2/1.500041e-03/-180/54.png
1.500041e-03,view_1,-108,-90,cinema/RenderView2/1.500041e-03/-108/-90.png
1.500041e-03,view_1,-108,-54,cinema/RenderView2/1.500041e-03/-108/-54.png
1.500041e-03,view_1,-108,-18,cinema/RenderView2/1.500041e-03/-108/-18.png
1.500041e-03,view_1,-108,18,cinema/RenderView2/1.500041e-03/-108/18.png
1.500041e-03,view_1,-108,54,cinema/RenderView2/1.500041e-03/-108/54.png
1.500041e-03,view_1,-36,-90,cinema/RenderView2/1.500041e-03/-36/-90.png
1.500041e-03,view_1,-36,-54,cinema/RenderView2/1.500041e-03/-36/-54.png
1.500041e-03,view_1,-36,-18,cinema/RenderView2/1.500041e-03/-36/-18.png
1.500041e-03,view_1,-36,18,cinema/RenderView2/1.500041e-03/-36/18.png
1.500041e-03,view_1,-36,54,cinema/RenderView2/1.500041e-03/-36/54.png
1.500041e-03,view_1,36,-90,cinema/RenderView2/1.500041e-03/36/-90.png
1.500041e-03,view_1,36,-54,cinema/RenderView2/1.500041e-03/36/-54.png
1.500041e-03,view_1,36,-18,cinema/RenderView2/1.500041e-03/36/-18.png
1.500041e-03,view_1,36,18,cinema/RenderView2/1.500041e-03/36/18.png
1.500041e-03,view_1,36,54,cinema/RenderView2/1.500041e-03/36/54.png
1.500041e-03,view_1,108,-90,cinema/RenderView2/1.500041e-03/108/-90.png
1.500041e-03,view_1,108,-54,cinema/RenderView2/1.500041e-03/108/-54.png
1.500041e-03,view_1,108,-18,cinema/RenderView2/1.500041e-03/108/-18.png
1.500041e-03,view_1,108,18,cinema/RenderView2/1.500041e-03/108/18.png
1.500041e-03,view_1,108,54,cinema/RenderView2/1.500041e-03/108/54.png
1.599919e-03,view_0,-180,-90,cinema/RenderView1/1.599919e-03/-180/-90.png
1.599919e-03,view_0,-180,-54,cinema/RenderView1/1.599919e-03/-180/-54.png
1.599919e-03,view_0,-180,-18,cinema/RenderView1/1.599919e-03/-180/-18.png
1.599919e-03,view_0,-180,18,cinema/RenderView1/1.599919e-03/-180/18.png
1.599919e-03,view_0,-180,54,cinema/RenderView1/1.599919e-03/-180/54.png
1.599919e-03,view_0,-108,-90,cinema/RenderView1/1.599919e-03/-108/-90.png
1.599919e-03,view_0,-108,-54,cinema/RenderView1/1.599919e-03/-108/-54.png
1.599919e-03,view_0,-108,-18,cinema/RenderView1/1.599919e-03/-108/-18.png
1.599919e-03,view_0,-108,18,cinema/RenderView1/1.599919e-03/-108/18.png
1.599919e-03,view_0,-108,54,cinema/RenderView1/1.599919e-03/-108/54.png
1.599919e-03,view_0,-36,-90,cinema/RenderView1/1.599919e-03/-36/-90.png
1.599919e-03,view_0,-36,-54,cinema/RenderView1/1.599919e-03/-36/-54.png
1.599919e-03,view_0,-36,-18,cinema/RenderView1/1.599919e-03/-36/-18.png
1.599919e-03,view_0,-36,18,cinema/RenderView1/1.599919e-03/-36/18.png
1.599919e-03,view_0,-36,54,cinema/RenderView1/1.599919e-03/-36/54.png
1.599919e-03,view_0,36,-90,cinema/RenderView1/1.599919e-03/36/-90.png
1.599919e-03,view_0,36,-54,cinema/RenderView1/1.599919e-03/36/-54.png
1.599919e-03,view_0,36,-18,cinema/RenderView1/1.599919e-03/36/-18.png
1.599919e-03,view_0,36,18,cinema/RenderView1/1.599919e-03/36/18.png
1.599919e-03,view_0,36,54,cinema/RenderView1/1.599919e-03/36/54.png
1.599919e-03,view_0,108,-90,cinema/RenderView1/1.599919e-03/108/-90.png
1.599919e-03,view_0,108,-54,cinema/RenderView1/1.599919e-03/108/-54.png
1.599919e-03,view_0,108,-18,cinema/RenderView1/1.599919e-03/108/-18.png
1.599919e-03,view_0,108,18,cinema/RenderView1/1.599919e-03/108/18.png
1.599919e-03,view_0,108,54,cinema/RenderView1/1.599919e-03/108/54.png
1.599919e-03,view_1,-180,-90,cinema/RenderView2/1.599919e-03/-180/-90.png
1.599919e-03,view_1,-180,-54,cinema/RenderView2/1.599919e-03/-180/-54.png
1.599919e-03,view_1,-180,-18,cinema/RenderView2/1.599919e-03/-180/-18.png
1.599919e-03,view_1,-180,18,cinema/RenderView2/1.599919e-03/-180/18.png
1.599919e-03,view_1,-180,54,cinema/RenderView2/1.599919e-03/-180/54.png
1.599919e-03,view_1,-108,-90,cinema/RenderView2/1.599919e-03/-108/-90.png
1.599919e-03,view_1,-108,-54,cinema/RenderView2/1.599919e-03/-108/-54.png
1.599919e-03,view_1,-108,-18,cinema/RenderView2/1.599919e-03/-108/-18.png
1.599919e-03,view_1,-108,18,cinema/RenderView2/1.599919e-03/-108/18.png
1.599919e-03,view_1,-108,54,cinema/RenderView2/1.599919e-03/-108/54.png
1.599919e-03,view_1,-36,-90,cinema/RenderView2/1.599919e-03/-36/-90.png
1.599919e-03,view_1,-36,-54,cinema/RenderView2/1.599919e-03/-36/-54.png
1.599919e-03,view_1,-36,-18,cinema/RenderView2/1.599919e-03/-36/-18.png
1.599919e-03,view_1,-36,18,cinema/RenderView2/1.599919e-03/-36/18.png
1.599919e-03,view_1,-36,54,cinema/RenderView2/1.599919e-03/-36/54.png
1.599919e-03,view_1,36,-90,cinema/RenderView2/1.599919e-03/36/-90.png
1.599919e-03,view_1,36,-54,cinema/RenderView2/1.599919e-03/36/-54.png
1.599919e-03,view_1,36,-18,cinema/RenderView2/1.599919e-03/36/-18.png
1.599919e-03,view_1,36,18,cinema/RenderView2/1.599919e-03/36/18.png
1.599919e-03,view_1,36,54,cinema/RenderView2/1.599919e-03/36/54.png
1.599919e-03,view_1,108,-90,cinema/RenderView2/1.599919e-03/108/-90.png
1.599919e-03,view_1,108,-54,cinema/RenderView2/1.599919e-03/108/-54.png
1.599919e-03,view_1,108,-18,cinema/RenderView2/1.599919e-03/108/-18.png
1.599919e-03,view_1,108,18,cinema/RenderView2/1.599919e-03/108/18.png
1.599919e-03,view_1,108,54,cinema/RenderView2/1.599919e-03/108/54.png
1.699999e-03,view_0,-180,-90,cinema/RenderView1/1.699999e-03/-180/-90.png
1.699999e-03,view_0,-180,-54,cinema/RenderView1/1.699999e-03/-180/-54.png
1.699999e-03,view_0,-180,-18,cinema/RenderView1/1.699999e-03/-180/-18.png
1.699999e-03,view_0,-180,18,cinema/RenderView1/1.699999e-03/-180/18.png
1.699999e-03,view_0,-180,54,cinema/RenderView1/1.699999e-03/-180/54.png
1.699999e-03,view_0,-108,-90,cinema/RenderView1/1.699999e-03/-108/-90.png
1.699999e-03,view_0,-108,-54,cinema/RenderView1/1.699999e-03/-108/-54.png
1.699999e-03,view_0,-108,-18,cinema/RenderView1/1.699999e-03/-108/-18.png
1.699999e-03,view_0,-108,18,cinema/RenderView1/1.699999e-03/-108/18.png
1.699999e-03,view_0,-108,54,cinema/RenderView1/1.699999e-03/-108/54.png
1.699999e-03,view_0,-36,-90,cinema/RenderView1/1.699999e-03/-36/-90.png
1.699999e-03,view_0,-36,-54,cinema/RenderView1/1.699999e-03/-36/-54.png
1.699999e-03,view_0,-36,-18,cinema/RenderView1/1.699999e-03/-36/-18.png
1.699999e-03,view_0,-36,18,cinema/RenderView1/1.699999e-03/-36/18.png
1.699999e-03,view_0,-36,54,cinema/RenderView1/1.699999e-03/-36/54.png
1.699999e-03,view_0,36,-90,cinema/RenderView1/1.699999e-03/36/-90.png
1.699999e-03,view_0,36,-54,cinema/RenderView1/1.699999e-03/36/-54.png
1.699999e-03,view_0,36,-18,cinema/RenderView1/1.699999e-03/36/-18.png
1.699999e-03,view_0,36,18,cinema/RenderView1/1.699999e-03/36/18.png
1.699999e-03,view_0,36,54,cinema/RenderView1/1.699999e-03/36/54.png
1.699999e-03,view_0,108,-90,cinema/RenderView1/1.699999e-03/108/-90.png
1.699999e-03,view_0,108,-54,cinema/RenderView1/1.699999e-03/108/-54.png
1.699999e-03,view_0,108,-18,cinema/RenderView1/1.699999e-03/108/-18.png
1.699999e-03,view_0,108,18,cinema/RenderView1/1.699999e-03/108/18.png
1.699999e-03,view_0,108,54,cinema/RenderView1/1.699999e-03/108/54.png
1.699999e-03,view_1,-180,-90,cinema/RenderView2/1.699999e-03/-180/-90.png
1.699999e-03,view_1,-180,-54,cinema/RenderView2/1.699999e-03/-180/-54.png
1.699999e-03,view_1,-180,-18,cinema/RenderView2/1.699999e-03/-180/-18.png
1.699999e-03,view_1,-180,18,cinema/RenderView2/1.699999e-03/-180/18.png
1.699999e-03,view_1,-180,54,cinema/RenderView2/1.699999e-03/-180/54.png
1.699999e-03,view_1,-108,-90,cinema/RenderView2/1.699999e-03/-108/-90.png
1.699999e-03,view_1,-108,-54,cinema/RenderView2/1.699999e-03/-108/-54.png
1.699999e-03,view_1,-108,-18,cinema/RenderView2/1.699999e-03/-108/-18.png
1.699999e-03,view_1,-108,18,cinema/RenderView2/1.699999e-03/-108/18.png
1.699999e-03,view_1,-108,54,cinema/RenderView2/1.699999e-03/-108/54.png
1.699999e-03,view_1,-36,-90,cinema/RenderView2/1.699999e-03/-36/-90.png
1.699999e-03,view_1,-36,-54,cinema/RenderView2/1.699999e-03/-36/-54.png
1.699999e-03,view_1,-36,-18,cinema/RenderView2/1.699999e-03/-36/-18.png
1.699999e-03,view_1,-36,18,cinema/RenderView2/1.699999e-03/-36/18.png
1.699999e-03,view_1,-36,54,cinema/RenderView2/1.699999e-03/-36/54.png
1.699999e-03,view_1,36,-90,cinema/RenderView2/1.699999e-03/36/-90.png
1.699999e-03,view_1,36,-54,cinema/RenderView2/1.699999e-03/36/-54.png
1.699999e-03,view_1,36,-18,cinema/RenderView2/1.699999e-03/36/-18.png
1.699999e-03,view_1,36,18,cinema/RenderView2/1.699999e-03/36/18.png
1.699999e-03,view_1,36,54,cinema/RenderView2/1.699999e-03/36/54.png
1.699999e-03,view_1,108,-90,cinema/RenderView2/1.699999e-03/108/-90.png
1.699999e-03,view_1,108,-54,cinema/RenderView2/1.699999e-03/108/-54.png
1.699999e-03,view_1,108,-18,cinema/RenderView2/1.699999e-03/108/-18.png
1.699999e-03,view_1,108,18,cinema/RenderView2/1.699999e-03/108/18.png
1.699999e-03,view_1,108,54,cinema/RenderView2/1.699999e-03/108/54.png
1.800073e-03,view_0,-180,-90,cinema/RenderView1/1.800073e-03/-180/-90.png
1.800073e-03,view_0,-180,-54,cinema/RenderView1/1.800073e-03/-180/-54.png
1.800073e-03,view_0,-180,-18,cinema/RenderView1/1.800073e-03/-180/-18.png
1.800073e-03,view_0,-180,18,cinema/RenderView1/1.800073e-03/-180/18.png
1.800073e-03,view_0,-180,54,cinema/RenderView1/1.800073e-03/-180/54.png
1.800073e-03,view_0,-108,-90,cinema/RenderView1/1.800073e-03/-108/-90.png
1.800073e-03,view_0,-108,-54,cinema/RenderView1/1.800073e-03/-108/-54.png
1.800073e-03,view_0,-108,-18,cinema/RenderView1/1.800073e-03/-108/-18.png
1.800073e-03,view_0,-108,18,cinema/RenderView1/1.800073e-03/-108/18.png
1.800073e-03,view_0,-108,54,cinema/RenderView1/1.800073e-03/-108/54.png
1.800073e-03,view_0,-36,-90,cinema/RenderView1/1.800073e-03/-36/-90.png
1.800073e-03,view_0,-36,-54,cinema/RenderView1/1.800073e-03/-36/-54.png
1.800073e-03,view_0,-36,-18,cinema/RenderView1/1.800073e-03/-36/-18.png
1.800073e-03,view_0,-36,18,cinema/RenderView1/1.800073e-03/-36/18.png
1.800073e-03,view_0,-36,54,cinema/RenderView1/1.800073e-03/-36/54.png
1.800073e-03,view_0,36,-90,cinema/RenderView1/1.800073e-03/36/-90.png
1.800073e-03,view_0,36,-54,cinema/RenderView1/1.800073e-03/36/-54.png
1.800073e-03,view_0,36,-18,cinema/RenderView1/1.800073e-03/36/-18.png
1.800073e-03,view_0,36,18,cinema/RenderView1/1.800073e-03/36/18.png
1.800073e-03,view_0,36,54,cinema/RenderView1/1.800073e-03/36/54.png
1.800073e-03,view_0,108,-90,cinema/RenderView1/1.800073e-03/108/-90.png
1.800073e-03,view_0,108,-54,cinema/RenderView1/1.800073e-03/108/-54.png
1.800073e-03,view_0,108,-18,cinema/RenderView1/1.800073e-03/108/-18.png
1.800073e-03,view_0,108,18,cinema/RenderView1/1.800073e-03/108/18.png
1.800073e-03,view_0,108,54,cinema/RenderView1/1.800073e-03/108/54.png
1.800073e-03,view_1,-180,-90,cinema/RenderView2/1.800073e-03/-180/-90.png
1.800073e-03,view_1,-180,-54,cinema/RenderView2/1.800073e-03/-180/-54.png
1.800073e-03,view_1,-180,-18,cinema/RenderView2/1.800073e-03/-180/-18.png
1.800073e-03,view_1,-180,18,cinema/RenderView2/1.800073e-03/-180/18.png
1.800073e-03,view_1,-180,54,cinema/RenderView2/1.800073e-03/-180/54.png
1.800073e-03,view_1,-108,-90,cinema/RenderView2/1.800073e-03/-108/-90.png
1.800073e-03,view_1,-108,-54,cinema/RenderView2/1.800073e-03/-108/-54.png
1.800073e-03,view_1,-108,-18,cinema/RenderView2/1.800073e-03/-108/-18.png
1.800073e-03,view_1,-108,18,cinema/RenderView2/1.800073e-03/-108/18.png
1.800073e-03,view_1,-108,54,cinema/RenderView2/1.800073e-03/-108/54.png
1.800073e-03,view_1,-36,-90,cinema/RenderView2/1.800073e-03/-36/-90.png
1.800073e-03,view_1,-36,-54,cinema/RenderView2/1.800073e-03/-36/-54.png
1.800073e-03,view_1,-36,-18,cinema/RenderView2/1.800073e-03/-36/-18.png
1.800073e-03,view_1,-36,18,cinema/RenderView2/1.800073e-03/-36/18.png
1.800073e-03,view_1,-36,54,cinema/RenderView2/1.800073e-03/-36/54.png
1.800073e-03,view_1,36,-90,cinema/RenderView2/1.800073e-03/36/-90.png
1.800073e-03,view_1,36,-54,cinema/RenderView2/1.800073e-03/36/-54.png
1.800073e-03,view_1,36,-18,cinema/RenderView2/1.800073e-03/36/-18.png
1.800073e-03,view_1,36,18,cinema/RenderView2/1.800073e-03/36/18.png
1.800073e-03,view_1,36,54,cinema/RenderView2/1.800073e-03/36/54.png
1.800073e-03,view_1,108,-90,cinema/RenderView2/1.800073e-03/108/-90.png
1.800073e-03,view_1,108,-54,cinema/RenderView2/1.800073e-03/108/-54.png
1.800073e-03,view_1,108,-18,cinema/RenderView2/1.800073e-03/108/-18.png
1.800073e-03,view_1,108,18,cinema/RenderView2/1.800073e-03/108/18.png
1.800073e-03,view_1,108,54,cinema/RenderView2/1.800073e-03/108/54.png
1.900023e-03,view_0,-180,-90,cinema/RenderView1/1.900023e-03/-180/-90.png
1.900023e-03,view_0,-180,-54,cinema/RenderView1/1.900023e-03/-180/-54.png
1.900023e-03,view_0,-180,-18,cinema/RenderView1/1.900023e-03/-180/-18.png
1.900023e-03,view_0,-180,18,cinema/RenderView1/1.900023e-03/-180/18.png
1.900023e-03,view_0,-180,54,cinema/RenderView1/1.900023e-03/-180/54.png
1.900023e-03,view_0,-108,-90,cinema/RenderView1/1.900023e-03/-108/-90.png
1.900023e-03,view_0,-108,-54,cinema/RenderView1/1.900023e-03/-108/-54.png
1.900023e-03,view_0,-108,-18,cinema/RenderView1/1.900023e-03/-108/-18.png
1.900023e-03,view_0,-108,18,cinema/RenderView1/1.900023e-03/-108/18.png
1.900023e-03,view_0,-108,54,cinema/RenderView1/1.900023e-03/-108/54.png
1.900023e-03,view_0,-36,-90,cinema/RenderView1/1.900023e-03/-36/-90.png
1.900023e-03,view_0,-36,-54,cinema/RenderView1/1.900023e-03/-36/-54.png
1.900023e-03,view_0,-36,-18,cinema/RenderView1/1.900023e-03/-36/-18.png
1.900023e-03,view_0,-36,18,cinema/RenderView1/1.900023e-03/-36/18.png
1.900023e-03,view_0,-36,54,cinema/RenderView1/1.900023e-03/-36/54.png
1.900023e-03,view_0,36,-90,cinema/RenderView1/1.900023e-03/36/-90.png
1.900023e-03,view_0,36,-54,cinema/RenderView1/1.900023e-03/36/-54.png
1.900023e-03,view_0,36,-18,cinema/RenderView1/1.900023e-03/36/-18.png
1.900023e-03,view_0,36,18,cinema/RenderView1/1.900023e-03/36/18.png
1.900023e-03,view_0,36,54,cinema/RenderView1/1.900023e-03/36/54.png
1.900023e-03,view_0,108,-90,cinema/RenderView1/1.900023e-03/108/-90.png
1.900023e-03,view_0,108,-54,cinema/RenderView1/1.900023e-03/108/-54.png
1.900023e-03,view_0,108,-18,cinema/RenderView1/1.900023e-03/108/-18.png
1.900023e-03,view_0,108,18,cinema/RenderView1/1.900023e-03/108/18.png
1.900023e-03,view_0,108,54,cinema/RenderView1/1.900023e-03/108/54.png
1.900023e-03,view_1,-180,-90,cinema/RenderView2/1.900023e-03/-180/-90.png
1.900023e-03,view_1,-180,-54,cinema/RenderView2/1.900023e-03/-180/-54.png
1.900023e-03,view_1,-180,-18,cinema/RenderView2/1.900023e-03/-180/-18.png
1.900023e-03,view_1,-180,18,cinema/RenderView2/1.900023e-03/-180/18.png
1.900023e-03,view_1,-180,54,cinema/RenderView2/1.900023e-03/-180/54.png
1.900023e-03,view_1,-108,-90,cinema/RenderView2/1.900023e-03/-108/-90.png
1.900023e-03,view_1,-108,-54,cinema/RenderView2/1.900023e-03/-108/-54.png
1.900023e-03,view_1,-108,-18,cinema/RenderView2/1.900023e-03/-108/-18.png
1.900023e-03,view_1,-108,18,cinema/RenderView2/1.900023e-03/-108/18.png
1.900023e-03,view_1,-108,54,cinema/RenderView2/1.900023e-03/-108/54.png
1.900023e-03,view_1,-36,-90,cinema/RenderView2/1.900023e-03/-36/-90.png
1.900023e-03,view_1,-36,-54,cinema/RenderView2/1.900023e-03/-36/-54.png
